evaluations raw_y rep iid sigma t d_norm d_mean ps_norm ps_mean pc_norm pc_mean ps_ratio ps_squared loglikelihood mhl_norm mhl_sum x0 x1 x2 x3 x4
1 54.2405806133 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.528105 0.800314 1.957476 4.481786 3.735116
2 31.6594279636 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -1.954556 1.900177 -0.302714 -0.206438 0.821197
3 48.4438150378 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.288087 2.908547 1.522075 0.243350 0.887726
4 56.1358069706 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.667349 2.988158 -0.410317 0.626135 -1.708191
5 58.6702571901 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -5.000000 1.307237 1.728872 -1.484330 4.539509
6 12.9186968730 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 -2.908731 0.091517 -0.374368 3.065558 2.938718
7 64.0455472151 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.309895 0.756325 -1.775571 -3.961593 -0.695824
8 59.5287200501 0.0000000000 6.0000000000 2.0000000000 0.0000000000 2.2360679775 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.312698 2.460581 2.404760 -0.774654 -0.604606
9 76.7860456003 0.0000000000 6.0000000000 2.0125717371 1.0000000000 2.1899194582 0.9767076080 2.1783944208 0.3739483891 2.3552162801 0.4043020518 1.0234296963 4.7454022526 -88.3858839243 7.0610195171 18.8056673758 -5.000000 4.123376 1.844586 1.023585 -0.239598
10 36.2415830194 0.0000000000 6.0000000000 2.0125717371 1.0000000000 2.1899194582 0.9767076080 2.1783944208 0.3739483891 2.3552162801 0.4043020518 1.0234296963 4.7454022526 -88.3858839243 7.0610195171 18.8056673758 -0.589614 0.540198 2.974424 1.830056 4.850634
11 38.7036983615 0.0000000000 6.0000000000 2.0125717371 1.0000000000 2.1899194582 0.9767076080 2.1783944208 0.3739483891 2.3552162801 0.4043020518 1.0234296963 4.7454022526 -88.3858839243 7.0610195171 18.8056673758 -0.683673 2.563614 -0.200113 0.340713 3.941735
12 16.6157790266 0.0000000000 6.0000000000 2.0125717371 1.0000000000 2.1899194582 0.9767076080 2.1783944208 0.3739483891 2.3552162801 0.4043020518 1.0234296963 4.7454022526 -88.3858839243 7.0610195171 18.8056673758 -1.136877 0.831336 -0.021139 2.911343 3.187219
13 51.3449508863 0.0000000000 6.0000000000 2.0125717371 1.0000000000 2.1899194582 0.9767076080 2.1783944208 0.3739483891 2.3552162801 0.4043020518 1.0234296963 4.7454022526 -88.3858839243 7.0610195171 18.8056673758 0.347172 3.155277 1.328055 0.575625 3.808615
14 34.7519314997 0.0000000000 6.0000000000 2.0125717371 1.0000000000 2.1899194582 0.9767076080 2.1783944208 0.3739483891 2.3552162801 0.4043020518 1.0234296963 4.7454022526 -88.3858839243 7.0610195171 18.8056673758 -1.336655 0.714384 3.448243 1.601467 3.353588
15 11.2137147812 0.0000000000 6.0000000000 2.0125717371 1.0000000000 2.1899194582 0.9767076080 2.1783944208 0.3739483891 2.3552162801 0.4043020518 1.0234296963 4.7454022526 -88.3858839243 7.0610195171 18.8056673758 0.721625 -1.025887 0.281430 2.469965 3.263395
16 38.0843573984 0.0000000000 6.0000000000 2.0125717371 1.0000000000 2.1899194582 0.9767076080 2.1783944208 0.3739483891 2.3552162801 0.4043020518 1.0234296963 4.7454022526 -88.3858839243 7.0610195171 18.8056673758 -2.029373 2.381225 1.789466 0.854793 2.325665
17 25.1928613628 0.0000000000 6.0000000000 1.9729779112 2.0000000000 2.1469932756 0.9545479788 1.9703899248 0.4521216696 1.9404073286 0.4449299164 0.9257072746 3.8824364556 -73.8005436798 5.0811472725 13.4645907056 3.363214 -2.142838 -1.865938 1.717488 1.305858
18 32.7930661527 0.0000000000 6.0000000000 1.9729779112 2.0000000000 2.1469932756 0.9545479788 1.9703899248 0.4521216696 1.9404073286 0.4449299164 0.9257072746 3.8824364556 -73.8005436798 5.0811472725 13.4645907056 1.319768 -1.364840 0.033737 -1.505014 4.699097
19 16.7849470286 0.0000000000 6.0000000000 1.9729779112 2.0000000000 2.1469932756 0.9545479788 1.9703899248 0.4521216696 1.9404073286 0.4449299164 0.9257072746 3.8824364556 -73.8005436798 5.0811472725 13.4645907056 -1.374669 0.897319 -2.217589 1.495110 1.981275
20 39.8697517633 0.0000000000 6.0000000000 1.9729779112 2.0000000000 2.1469932756 0.9545479788 1.9703899248 0.4521216696 1.9404073286 0.4449299164 0.9257072746 3.8824364556 -73.8005436798 5.0811472725 13.4645907056 1.321063 2.441251 0.499395 1.832030 3.205461
21 45.6248150846 0.0000000000 6.0000000000 1.9729779112 2.0000000000 2.1469932756 0.9545479788 1.9703899248 0.4521216696 1.9404073286 0.4449299164 0.9257072746 3.8824364556 -73.8005436798 5.0811472725 13.4645907056 -4.657650 -0.111736 3.344284 2.436207 5.000000
22 49.2776213077 0.0000000000 6.0000000000 1.9729779112 2.0000000000 2.1469932756 0.9545479788 1.9703899248 0.4521216696 1.9404073286 0.4449299164 0.9257072746 3.8824364556 -73.8005436798 5.0811472725 13.4645907056 -2.969532 1.084749 2.306050 -2.081116 1.063167
23 41.8967208967 0.0000000000 6.0000000000 1.9729779112 2.0000000000 2.1469932756 0.9545479788 1.9703899248 0.4521216696 1.9404073286 0.4449299164 0.9257072746 3.8824364556 -73.8005436798 5.0811472725 13.4645907056 -4.596426 1.375939 -0.084602 -0.475211 4.215248
24 18.0391228287 0.0000000000 6.0000000000 1.9729779112 2.0000000000 2.1469932756 0.9545479788 1.9703899248 0.4521216696 1.9404073286 0.4449299164 0.9257072746 3.8824364556 -73.8005436798 5.0811472725 13.4645907056 -0.913195 0.234589 -0.679289 -0.435810 2.441599
25 14.2406530860 0.0000000000 6.0000000000 1.7791249864 3.0000000000 2.0579566368 0.9123488257 1.3054177994 0.2873466800 1.1306289826 0.2475904315 0.6132972657 1.7041156310 -73.1007639955 6.1493266982 15.9165531399 0.647550 -2.161178 -1.286151 3.027109 4.980228
26 1.0307442639 0.0000000000 6.0000000000 1.7791249864 3.0000000000 2.0579566368 0.9123488257 1.3054177994 0.2873466800 1.1306289826 0.2475904315 0.6132972657 1.7041156310 -73.1007639955 6.1493266982 15.9165531399 -1.077336 -3.384110 -0.377035 1.868299 2.392497
27 20.5365703929 0.0000000000 6.0000000000 1.7791249864 3.0000000000 2.0579566368 0.9123488257 1.3054177994 0.2873466800 1.1306289826 0.2475904315 0.6132972657 1.7041156310 -73.1007639955 6.1493266982 15.9165531399 -0.484849 0.394355 0.424834 4.551923 3.414950
28 20.6120037427 0.0000000000 6.0000000000 1.7791249864 3.0000000000 2.0579566368 0.9123488257 1.3054177994 0.2873466800 1.1306289826 0.2475904315 0.6132972657 1.7041156310 -73.1007639955 6.1493266982 15.9165531399 -0.714749 -0.344892 0.818335 3.564327 5.000000
29 27.0048653373 0.0000000000 6.0000000000 1.7791249864 3.0000000000 2.0579566368 0.9123488257 1.3054177994 0.2873466800 1.1306289826 0.2475904315 0.6132972657 1.7041156310 -73.1007639955 6.1493266982 15.9165531399 1.257045 -1.248778 0.907029 1.467740 -1.580825
30 15.3866522944 0.0000000000 6.0000000000 1.7791249864 3.0000000000 2.0579566368 0.9123488257 1.3054177994 0.2873466800 1.1306289826 0.2475904315 0.6132972657 1.7041156310 -73.1007639955 6.1493266982 15.9165531399 -3.424109 -0.484791 -1.600197 1.503579 4.108898
31 31.3976241204 0.0000000000 6.0000000000 1.7791249864 3.0000000000 2.0579566368 0.9123488257 1.3054177994 0.2873466800 1.1306289826 0.2475904315 0.6132972657 1.7041156310 -73.1007639955 6.1493266982 15.9165531399 -1.522960 1.613121 2.107398 3.303251 2.852106
32 33.6082599596 0.0000000000 6.0000000000 1.7791249864 3.0000000000 2.0579566368 0.9123488257 1.3054177994 0.2873466800 1.1306289826 0.2475904315 0.6132972657 1.7041156310 -73.1007639955 6.1493266982 15.9165531399 -1.688437 2.157713 0.970665 4.225790 2.814505
33 16.7845012157 0.0000000000 6.0000000000 1.6899597679 4.0000000000 2.0161201264 0.8927707265 1.7193125745 -0.2582895586 1.5667928134 -0.2792673136 0.8077488305 2.9560357287 -67.2205273053 5.6139290030 15.3107731730 0.071309 -1.456048 -2.915174 4.054838 4.381025
34 12.8744583102 0.0000000000 6.0000000000 1.6899597679 4.0000000000 2.0161201264 0.8927707265 1.7193125745 -0.2582895586 1.5667928134 -0.2792673136 0.8077488305 2.9560357287 -67.2205273053 5.6139290030 15.3107731730 -3.570249 -1.376113 0.958091 0.847547 2.303516
35 11.8873894459 0.0000000000 6.0000000000 1.6899597679 4.0000000000 2.0161201264 0.8927707265 1.7193125745 -0.2582895586 1.5667928134 -0.2792673136 0.8077488305 2.9560357287 -67.2205273053 5.6139290030 15.3107731730 0.202967 -2.575237 -0.632408 2.672503 5.000000
36 5.2363315402 0.0000000000 6.0000000000 1.6899597679 4.0000000000 2.0161201264 0.8927707265 1.7193125745 -0.2582895586 1.5667928134 -0.2792673136 0.8077488305 2.9560357287 -67.2205273053 5.6139290030 15.3107731730 -1.469092 -3.270491 0.800866 1.526775 3.195653
37 13.6619741569 0.0000000000 6.0000000000 1.6899597679 4.0000000000 2.0161201264 0.8927707265 1.7193125745 -0.2582895586 1.5667928134 -0.2792673136 0.8077488305 2.9560357287 -67.2205273053 5.6139290030 15.3107731730 0.131967 -5.000000 1.647386 1.966924 1.928720
38 15.3484906225 0.0000000000 6.0000000000 1.6899597679 4.0000000000 2.0161201264 0.8927707265 1.7193125745 -0.2582895586 1.5667928134 -0.2792673136 0.8077488305 2.9560357287 -67.2205273053 5.6139290030 15.3107731730 0.589900 -3.257242 1.433862 2.286730 -0.337034
39 5.4757321319 0.0000000000 6.0000000000 1.6899597679 4.0000000000 2.0161201264 0.8927707265 1.7193125745 -0.2582895586 1.5667928134 -0.2792673136 0.8077488305 2.9560357287 -67.2205273053 5.6139290030 15.3107731730 0.434019 -3.938687 -0.549552 2.900044 1.312365
40 25.4167523795 0.0000000000 6.0000000000 1.6899597679 4.0000000000 2.0161201264 0.8927707265 1.7193125745 -0.2582895586 1.5667928134 -0.2792673136 0.8077488305 2.9560357287 -67.2205273053 5.6139290030 15.3107731730 -0.386508 1.678003 -0.917377 1.022937 0.738799
41 7.8396954633 0.0000000000 6.0000000000 1.6574541729 5.0000000000 1.9346573818 0.8564521247 1.9739507646 -0.4425525840 1.8002650288 -0.4350472027 0.9273801898 3.8964816212 -63.0777812938 5.4008378130 14.1592337897 0.698394 -2.193392 0.658114 1.880237 1.757525
42 3.0920271975 0.0000000000 6.0000000000 1.6574541729 5.0000000000 1.9346573818 0.8564521247 1.9739507646 -0.4425525840 1.8002650288 -0.4350472027 0.9273801898 3.8964816212 -63.0777812938 5.4008378130 14.1592337897 -1.874473 -3.104776 0.040318 3.470812 1.250796
43 9.5413614782 0.0000000000 6.0000000000 1.6574541729 5.0000000000 1.9346573818 0.8564521247 1.9739507646 -0.4425525840 1.8002650288 -0.4350472027 0.9273801898 3.8964816212 -63.0777812938 5.4008378130 14.1592337897 -0.129231 -3.982959 -0.555629 2.111424 4.563750
44 12.9754573576 0.0000000000 6.0000000000 1.6574541729 5.0000000000 1.9346573818 0.8564521247 1.9739507646 -0.4425525840 1.8002650288 -0.4350472027 0.9273801898 3.8964816212 -63.0777812938 5.4008378130 14.1592337897 -0.661727 0.320805 0.372871 2.737850 2.307205
45 8.7831571256 0.0000000000 6.0000000000 1.6574541729 5.0000000000 1.9346573818 0.8564521247 1.9739507646 -0.4425525840 1.8002650288 -0.4350472027 0.9273801898 3.8964816212 -63.0777812938 5.4008378130 14.1592337897 -2.150230 -2.837537 0.238545 4.362024 3.663214
