fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor
1,6.0,0.0,1,0.504848374239377,-0.8911512936943011,1,0.664703203085192,-169.92456259541916,0.7543003063672246,7.245265520822275,9.605279833062907,0.7701036905518646,0.999999999999976,1.000000139760153,0.10500000000000001,0.10500000000000001,1.0,0.31500000000000006,0.19,1.6578947368421055,0.0,0.422362482604098,0.4925507652703912,0.6625170452048579,0.0,0.39217506327796126,0.5407555048152988,0.6715168948174668,-5.616202486726726,-3.2441292616255173,-2.849937653976003,-1.8953726099483603,-5.461681785921524,-3.319746385923662,-2.5082472946350074,-1.7940701925583857,0.784719630430445,0.9939939939939944,0.7244350098351338,0.641641641641642,0.5,1.063063956643082,0.9199903013371316,0.8949035399755106,0.16934098304579234,-0.4264662890993369
1,6.0,1.0,1,1.9316343448523834,3.655153249679766,2,0.44098945297950765,-170.85045897971622,0.6797002100932334,3.249558527644781,4.780870271025875,0.7258483200829732,0.9999999999999531,1.0000003293129818,0.35,0.19,1.8421052631578947,0.445,0.27999999999999997,1.5892857142857144,0.0,0.2972799361041898,0.4719734915302875,0.5573513130794115,0.0,0.3048666340351761,0.48991538684378233,0.5948532019206235,-4.857291378564543,-3.4133161079054437,-2.5647786072434724,-2.15007365071229,-4.674076513443173,-3.2491065395668812,-2.3841745102222234,-1.893687133399517,0.7878471501667761,0.7957957957957954,1.2333634979137746,0.3113113113113108,0.5869565217391305,1.0422951120179722,0.9226968163552126,0.9408098658697193,0.15201613032198213,-0.4747881687900277
1,6.0,2.0,1,1.1257735619036144,1.280251664185978,2,0.6359063267521554,-170.89529092735205,0.8005230526128655,4.918015798884296,6.143503029465734,0.7785398654639551,0.9999999999999758,1.0000003187867648,0.305,0.165,1.8484848484848484,0.27,0.16,1.6875,0.0,0.46160282117008206,0.5021282537081186,0.590931274032526,0.0,0.5087643712285463,0.5249385439628111,0.601841441677654,-5.286954276586649,-2.8464812671170217,-2.6322251582495255,-2.162727650171589,-5.11326277900658,-2.511816856318968,-2.4291140608956283,-2.0358893364125725,0.855862063557307,0.9059059059059056,2.154434690031882,0.42142142142142086,0.5869565217391305,1.011325230579227,0.9014171160415397,0.8973065242497116,0.17345238267850457,-0.37461487930002296
1,6.0,3.0,1,1.6678679470487916,3.0116079570188585,2,0.5588205573706089,-169.6013920211954,0.6292037430653373,5.54299102492891,8.809532819885527,0.7929625459901297,0.9999999999999746,1.0000002841212081,0.27999999999999997,0.13,2.1538461538461537,0.32,0.22000000000000003,1.4545454545454544,0.0,0.391463769399516,0.5465832163679617,0.5969967970735833,0.0,0.39305369171403703,0.5418006655884016,0.6117894836891625,-5.543636801028245,-3.3735038427158535,-2.513577967946429,-2.234103386675137,-5.31072744674966,-3.223326418117644,-2.433371781342102,-2.061680244088821,0.8992633855638219,0.9939939939939944,1.0331266974971984,0.3993993993993996,0.5652173913043478,1.0360300326098741,0.9275710780697699,0.9016175336212664,0.1346750892046624,-0.5032113185876971
1,6.0,4.0,1,1.3780514172892833,1.8213009986426663,2,0.6745841869485576,-165.45905973996338,0.3845042564387315,4.89005187229478,12.717809466106603,0.8530355530545363,0.9999999999999593,1.000000226669516,0.16,0.15,1.0666666666666667,0.275,0.27,1.0185185185185186,0.0,0.44148253503625473,0.5293601560279392,0.6577116254435551,0.0,0.4593576497570804,0.5234139084302929,0.724534914597883,-5.293064987598283,-2.956269238761751,-2.491127279897234,-1.8117546110266458,-5.0829331577796735,-2.7480489285496676,-2.422455247376284,-1.40017061640103,0.8018100300734774,1.1261261261261257,2.3614048188895307,0.5755755755755753,0.5,1.0162862291390427,0.9080270148868123,0.8653613869388409,0.16022320482746327,-0.4225572914194692
1,6.0,5.0,1,1.4223040096676474,1.4948968808063636,2,0.6336507037048384,-170.40328162302745,0.880612778696994,5.096625780118706,5.787590077513945,0.8597797585240898,0.999999999999984,1.0000001990059137,0.335,0.12000000000000002,2.791666666666666,0.26,0.1,2.6,0.0,0.4351271848653208,0.4107761202507776,0.5136677733644102,0.0,0.5905117451735669,0.4373250514502217,0.5321685369136773,-5.156777004436277,-2.912923143517698,-3.038496153555516,-2.5079068428307014,-4.92448491148049,-2.016518732321248,-2.770884294201444,-2.303828981084438,0.7731226341543417,0.861861861861862,1.7589165903277326,0.5315315315315318,0.3695652173913043,0.9938802514456754,0.926864271308397,0.9378678654568863,0.16406633987060248,-0.44754437950732257
1,6.0,6.0,1,1.981545788073518,3.6618975294679794,3,0.6785301781883818,-166.2389361756862,1.5972237633933732,4.072714025166966,2.549870668411734,0.92580360842338,0.999999999999986,1.0000005160337755,0.31500000000000006,0.125,2.5200000000000005,0.21000000000000002,0.10500000000000001,2.0,0.0,0.42879029033833715,0.37270917612760923,0.5116748696816427,0.0,0.4859639946492622,0.39200649719246344,0.5627075935000173,-4.844083288015357,-2.766987408524165,-3.038648996645633,-2.365487602893076,-4.570124035946361,-2.349208303395259,-2.7786057208799444,-1.998480537682398,0.764149233150884,1.1261261261261257,0.5764488282925874,0.3773773773773774,0.5434782608695652,1.0304135313087197,0.9370310029902469,0.9427756856469252,0.14662835076893024,-0.4223245352111208
1,6.0,7.0,1,1.1663611022778415,1.4124084867849547,2,0.6423559122371859,-173.4527002272221,0.15624856407387314,6.085939901844899,38.95037332290307,0.7296334854936075,0.9999999999999765,1.0000002844252338,0.10500000000000001,0.08,1.3125,0.24500000000000002,0.16499999999999998,1.484848484848485,0.0,0.485657985275758,0.49655929013290834,0.5371197182399344,0.0,0.45419753810009944,0.566571992025823,0.5629638346446113,-5.062267486317472,-2.603736857985553,-2.5485515368487657,-2.3432238004114505,-5.000247530290686,-2.729147412141554,-2.1672473264316903,-2.185289006465994,0.7747605479011631,1.1261261261261257,1.8046618049350174,0.4654654654654652,0.3695652173913043,1.0076632375662549,0.9363131982284747,0.9284407276175749,0.13636358246920435,-0.44777441204579227
1,6.0,8.0,1,1.6162170506111169,2.315178377231579,2,0.6195260729507495,-161.6144827785924,1.2003003226892721,4.740961844406148,3.949813021614479,0.8856128885072259,0.999999999999986,1.0000003279773,0.28500000000000003,0.19,1.5000000000000002,0.275,0.17,1.6176470588235294,0.0,0.39424382689845383,0.3977108737208956,0.549902542505986,0.0,0.4420035020636964,0.4499496679719037,0.5773795735628212,-5.944162715566687,-3.600713258874571,-3.5801045684194888,-2.67545252520728,-5.660286986413909,-3.158420315733395,-3.113442736251283,-2.39215289995506,0.7600737611145093,1.0160160160160154,2.3843904700937206,0.4654654654654652,0.45652173913043476,1.0354931074977418,0.9187832495344328,0.8994896831343486,0.15020600926103098,-0.4072227580916236
1,6.0,9.0,1,2.0265133875339973,5.258970263255684,2,0.5401742094945301,-165.59896509633668,0.0043523949972069905,5.137969282475204,1180.4924152730464,0.7705715286976943,0.9999999999999813,1.0000002373468269,0.375,0.165,2.2727272727272725,0.26,0.19,1.368421052631579,0.0,0.3985770267750282,0.4523852482664257,0.5766902688341434,0.0,0.41279335012098795,0.48470540203782475,0.6176240731425753,-6.264738948239723,-3.767757924728617,-3.430663463815949,-2.651924960003628,-6.051145627586619,-3.5532729519051705,-3.1181226533778217,-2.313812417897686,0.7812667720946417,0.971971971971972,0.8648423275731727,-0.06306306306306284,0.5,0.9697132709009428,0.902136484029858,0.8565571270799351,0.15807834167700294,-0.40176857780804737
